Alt,Time,Lat,Lon
4123.2, 2019/11/16 20:1:43.0,43.79908,-120.650284
4122.17, 2019/11/16 20:1:45.0,43.79908,-120.650284
4121.76, 2019/11/16 20:1:47.0,43.79908,-120.650284
4122.38, 2019/11/16 20:1:49.0,43.79908,-120.650284
4122.58, 2019/11/16 20:1:51.0,43.79908,-120.650284
4122.38, 2019/11/16 20:1:52.0,43.79908,-120.650284
4122.58, 2019/11/16 20:1:54.0,43.79908,-120.650284
4122.17, 2019/11/16 20:1:56.0,43.79908,-120.650284
4122.99, 2019/11/16 20:1:58.0,43.79908,-120.650284
4123.81, 2019/11/16 20:2:0.0,43.79908,-120.650284
4122.79, 2019/11/16 20:2:2.0,43.79908,-120.650284
4122.58, 2019/11/16 20:2:3.0,43.79908,-120.650284
4123.2, 2019/11/16 20:2:5.0,43.79908,-120.650284
4122.58, 2019/11/16 20:2:7.0,43.79908,-120.650284
4122.17, 2019/11/16 20:2:9.0,43.79908,-120.650284
4122.17, 2019/11/16 20:2:11.0,43.79908,-120.650284
4122.17, 2019/11/16 20:2:12.0,43.79908,-120.650284
4121.35, 2019/11/16 20:2:14.0,43.79908,-120.650284
4123.2, 2019/11/16 20:2:16.0,43.79908,-120.650284
4124.84, 2019/11/16 20:2:18.0,43.79908,-120.650284
4122.79, 2019/11/16 20:2:20.0,43.79908,-120.650284
4123.61, 2019/11/16 20:2:22.0,43.79908,-120.650284
4122.99, 2019/11/16 20:2:23.0,43.79908,-120.650284
4122.58, 2019/11/16 20:2:25.0,43.79908,-120.650284
4122.17, 2019/11/16 20:2:27.0,43.79908,-120.650284
4121.76, 2019/11/16 20:2:29.0,43.79908,-120.650284
4122.79, 2019/11/16 20:2:31.0,43.79908,-120.650284
4123.61, 2019/11/16 20:2:32.0,43.79908,-120.650284
4123.4, 2019/11/16 20:2:34.0,43.79908,-120.650284
4123.61, 2019/11/16 20:2:36.0,43.79908,-120.650284
4122.58, 2019/11/16 20:2:38.0,43.79908,-120.650284
4123.4, 2019/11/16 20:2:40.0,43.79908,-120.650284
4122.58, 2019/11/16 20:2:41.0,43.79908,-120.650284
4124.63, 2019/11/16 20:2:43.0,43.79908,-120.650284
4123.4, 2019/11/16 20:2:45.0,43.79908,-120.650284
4122.99, 2019/11/16 20:2:47.0,43.79908,-120.650284
4124.22, 2019/11/16 20:2:49.0,43.79908,-120.650284
4123.61, 2019/11/16 20:2:51.0,43.79908,-120.650284
4123.2, 2019/11/16 20:2:52.0,43.79908,-120.650284
4123.61, 2019/11/16 20:2:54.0,43.79908,-120.650284
4123.2, 2019/11/16 20:2:56.0,43.79908,-120.650284
4124.63, 2019/11/16 20:2:58.0,43.79908,-120.650284
4125.04, 2019/11/16 20:3:0.0,43.79908,-120.650284
4123.4, 2019/11/16 20:3:1.0,43.79908,-120.650284
4124.22, 2019/11/16 20:3:3.0,43.79908,-120.650284
4122.58, 2019/11/16 20:3:5.0,43.79908,-120.650284
4123.81, 2019/11/16 20:3:7.0,43.79908,-120.650284
4123.61, 2019/11/16 20:3:9.0,43.79908,-120.650284
4124.22, 2019/11/16 20:3:11.0,43.79908,-120.650284
4123.81, 2019/11/16 20:3:12.0,43.79908,-120.650284
4124.22, 2019/11/16 20:3:14.0,43.79908,-120.650284
4122.99, 2019/11/16 20:3:16.0,43.79908,-120.650284
4124.84, 2019/11/16 20:3:18.0,43.79908,-120.650284
4123.81, 2019/11/16 20:3:20.0,43.79908,-120.650284
4123.61, 2019/11/16 20:3:21.0,43.79908,-120.650284
4123.61, 2019/11/16 20:3:23.0,43.79908,-120.650284
4124.22, 2019/11/16 20:3:25.0,43.79908,-120.650284
4124.43, 2019/11/16 20:3:27.0,43.79908,-120.650284
4125.45, 2019/11/16 20:3:29.0,43.79908,-120.650284
4124.22, 2019/11/16 20:3:31.0,43.79908,-120.650284
4125.86, 2019/11/16 20:3:32.0,43.79908,-120.650284
4125.45, 2019/11/16 20:3:34.0,43.79908,-120.650284
4125.66, 2019/11/16 20:3:36.0,43.79908,-120.650284
4123.61, 2019/11/16 20:3:38.0,43.79908,-120.650284
4125.25, 2019/11/16 20:3:40.0,43.79908,-120.650284
4124.63, 2019/11/16 20:3:41.0,43.79908,-120.650284
4124.84, 2019/11/16 20:3:43.0,43.79908,-120.650284
4124.84, 2019/11/16 20:3:45.0,43.79908,-120.650284
4126.07, 2019/11/16 20:3:47.0,43.79908,-120.650284
4125.25, 2019/11/16 20:3:49.0,43.79908,-120.650284
4126.07, 2019/11/16 20:3:51.0,43.79908,-120.650284
4125.66, 2019/11/16 20:3:52.0,43.79908,-120.650284
4124.84, 2019/11/16 20:3:54.0,43.79908,-120.650284
4124.02, 2019/11/16 20:3:56.0,43.79908,-120.650284
4125.86, 2019/11/16 20:3:58.0,43.79908,-120.650284
4124.84, 2019/11/16 20:4:0.0,43.79908,-120.650284
4124.84, 2019/11/16 20:4:1.0,43.79908,-120.650284
4125.45, 2019/11/16 20:4:3.0,43.79908,-120.650284
4125.04, 2019/11/16 20:4:5.0,43.79908,-120.650284
4125.66, 2019/11/16 20:4:7.0,43.79908,-120.650284
4125.25, 2019/11/16 20:4:9.0,43.79908,-120.650284
4124.84, 2019/11/16 20:4:11.0,43.79908,-120.650284
4125.45, 2019/11/16 20:4:12.0,43.79908,-120.650284
4125.45, 2019/11/16 20:4:14.0,43.79908,-120.650284
4125.86, 2019/11/16 20:4:16.0,43.79908,-120.650284
4125.66, 2019/11/16 20:4:18.0,43.79908,-120.650284
4125.86, 2019/11/16 20:4:20.0,43.79908,-120.650284
4124.84, 2019/11/16 20:4:21.0,43.79908,-120.650284
4125.45, 2019/11/16 20:4:23.0,43.79908,-120.650284
4124.84, 2019/11/16 20:4:25.0,43.79908,-120.650284
4125.45, 2019/11/16 20:4:27.0,43.79908,-120.650284
4125.25, 2019/11/16 20:4:29.0,43.79908,-120.650284
4125.45, 2019/11/16 20:4:31.0,43.79908,-120.650284
4125.04, 2019/11/16 20:4:32.0,43.79908,-120.650284
4124.84, 2019/11/16 20:4:34.0,43.79908,-120.650284
4124.84, 2019/11/16 20:4:36.0,43.79908,-120.650284
4125.25, 2019/11/16 20:4:38.0,43.79908,-120.650284
4125.45, 2019/11/16 20:4:40.0,43.79908,-120.650284
4125.45, 2019/11/16 20:4:41.0,43.79908,-120.650284
4124.02, 2019/11/16 20:4:43.0,43.79908,-120.650284
4125.04, 2019/11/16 20:4:45.0,43.79908,-120.650284
4124.63, 2019/11/16 20:4:47.0,43.79908,-120.650284
4125.86, 2019/11/16 20:4:49.0,43.79908,-120.650284
4125.66, 2019/11/16 20:4:51.0,43.79908,-120.650284
4125.86, 2019/11/16 20:4:52.0,43.79908,-120.650284
4124.63, 2019/11/16 20:4:54.0,43.79908,-120.650284
4124.22, 2019/11/16 20:4:56.0,43.79908,-120.650284
4124.84, 2019/11/16 20:4:58.0,43.79908,-120.650284
4125.45, 2019/11/16 20:5:0.0,43.79908,-120.650284
4125.86, 2019/11/16 20:5:1.0,43.79908,-120.650284
4125.25, 2019/11/16 20:5:3.0,43.79908,-120.650284
4125.45, 2019/11/16 20:5:5.0,43.79908,-120.650284
4125.66, 2019/11/16 20:5:7.0,43.79908,-120.650284
4125.86, 2019/11/16 20:5:9.0,43.79908,-120.650284
4125.04, 2019/11/16 20:5:11.0,43.79908,-120.650284
4124.84, 2019/11/16 20:5:12.0,43.79908,-120.650284
4126.68, 2019/11/16 20:5:14.0,43.79908,-120.650284
4126.48, 2019/11/16 20:5:16.0,43.79908,-120.650284
4125.45, 2019/11/16 20:5:18.0,43.79908,-120.650284
4124.43, 2019/11/16 20:5:20.0,43.79908,-120.650284
4124.84, 2019/11/16 20:5:21.0,43.79908,-120.650284
4125.66, 2019/11/16 20:5:23.0,43.79908,-120.650284
4125.25, 2019/11/16 20:5:25.0,43.79908,-120.650284
4126.07, 2019/11/16 20:5:27.0,43.79908,-120.650284
4126.07, 2019/11/16 20:5:29.0,43.79908,-120.650284
4126.89, 2019/11/16 20:5:30.0,43.79908,-120.650284
4126.07, 2019/11/16 20:5:32.0,43.79908,-120.650284
4124.84, 2019/11/16 20:5:34.0,43.79908,-120.650284
4125.86, 2019/11/16 20:5:36.0,43.79908,-120.650284
4125.04, 2019/11/16 20:5:38.0,43.79908,-120.650284
4126.27, 2019/11/16 20:5:40.0,43.79908,-120.650284
4125.25, 2019/11/16 20:5:41.0,43.79908,-120.650284
4126.48, 2019/11/16 20:5:43.0,43.79908,-120.650284
4125.45, 2019/11/16 20:5:45.0,43.79908,-120.650284
4124.84, 2019/11/16 20:5:47.0,43.79908,-120.650284
4126.07, 2019/11/16 20:5:49.0,43.79908,-120.650284
4126.68, 2019/11/16 20:5:51.0,43.79908,-120.650284
4125.86, 2019/11/16 20:5:52.0,43.79908,-120.650284
4125.86, 2019/11/16 20:5:54.0,43.79908,-120.650284
4126.89, 2019/11/16 20:5:56.0,43.79908,-120.650284
4126.07, 2019/11/16 20:5:58.0,43.79908,-120.650284
4127.09, 2019/11/16 20:6:0.0,43.79908,-120.650284
4126.89, 2019/11/16 20:6:1.0,43.79908,-120.650284
4126.89, 2019/11/16 20:6:3.0,43.79908,-120.650284
4124.63, 2019/11/16 20:6:5.0,43.79908,-120.650284
4126.07, 2019/11/16 20:6:7.0,43.79908,-120.650284
4125.86, 2019/11/16 20:6:9.0,43.79908,-120.650284
4124.84, 2019/11/16 20:6:10.0,43.79908,-120.650284
4125.45, 2019/11/16 20:6:12.0,43.79908,-120.650284
4124.84, 2019/11/16 20:6:14.0,43.79908,-120.650284
4125.86, 2019/11/16 20:6:16.0,43.79908,-120.650284
4126.07, 2019/11/16 20:6:18.0,43.79908,-120.650284
4125.86, 2019/11/16 20:6:20.0,43.79908,-120.650284
4126.07, 2019/11/16 20:6:21.0,43.79908,-120.650284
4126.27, 2019/11/16 20:6:23.0,43.79908,-120.650284
4125.66, 2019/11/16 20:6:25.0,43.79908,-120.650284
4125.45, 2019/11/16 20:6:27.0,43.79908,-120.650284
4124.84, 2019/11/16 20:6:29.0,43.79908,-120.650284
4125.45, 2019/11/16 20:6:30.0,43.79908,-120.650284
4124.84, 2019/11/16 20:6:32.0,43.79908,-120.650284
4126.07, 2019/11/16 20:6:34.0,43.79908,-120.650284
4125.04, 2019/11/16 20:6:36.0,43.79908,-120.650284
4125.66, 2019/11/16 20:6:38.0,43.79908,-120.650284
4125.25, 2019/11/16 20:6:40.0,43.79908,-120.650284
4125.45, 2019/11/16 20:6:41.0,43.79908,-120.650284
4127.3, 2019/11/16 20:6:43.0,43.79908,-120.650284
4125.45, 2019/11/16 20:6:45.0,43.79908,-120.650284
4126.48, 2019/11/16 20:6:47.0,43.79908,-120.650284
4124.22, 2019/11/16 20:6:49.0,43.79908,-120.650284
4125.04, 2019/11/16 20:6:50.0,43.79908,-120.650284
4125.04, 2019/11/16 20:6:52.0,43.79908,-120.650284
4124.63, 2019/11/16 20:6:54.0,43.79908,-120.650284
4124.84, 2019/11/16 20:6:56.0,43.79908,-120.650284
4125.66, 2019/11/16 20:6:58.0,43.79908,-120.650284
4125.45, 2019/11/16 20:7:0.0,43.79908,-120.650284
4124.22, 2019/11/16 20:7:1.0,43.79908,-120.650284
4126.27, 2019/11/16 20:7:3.0,43.79908,-120.650284
4124.84, 2019/11/16 20:7:5.0,43.79908,-120.650284
4124.22, 2019/11/16 20:7:7.0,43.79908,-120.650284
4125.25, 2019/11/16 20:7:9.0,43.79908,-120.650284
4124.43, 2019/11/16 20:7:10.0,43.79908,-120.650284
4125.04, 2019/11/16 20:7:12.0,43.79908,-120.650284
4125.25, 2019/11/16 20:7:14.0,43.79908,-120.650284
4123.81, 2019/11/16 20:7:16.0,43.79908,-120.650284
4123.4, 2019/11/16 20:7:18.0,43.79908,-120.650284
4123.2, 2019/11/16 20:7:20.0,43.79908,-120.650284
4125.04, 2019/11/16 20:7:21.0,43.79908,-120.650284
4124.02, 2019/11/16 20:7:23.0,43.79908,-120.650284
4124.63, 2019/11/16 20:7:25.0,43.79908,-120.650284
4123.61, 2019/11/16 20:7:27.0,43.79908,-120.650284
4124.43, 2019/11/16 20:7:29.0,43.79908,-120.650284
4123.61, 2019/11/16 20:7:30.0,43.79908,-120.650284
4124.63, 2019/11/16 20:7:32.0,43.79908,-120.650284
4123.81, 2019/11/16 20:7:34.0,43.79908,-120.650284
4123.81, 2019/11/16 20:7:36.0,43.79908,-120.650284
4124.02, 2019/11/16 20:7:38.0,43.79908,-120.650284
4124.22, 2019/11/16 20:7:39.0,43.79908,-120.650284
4124.84, 2019/11/16 20:7:41.0,43.79908,-120.650284
4122.79, 2019/11/16 20:7:43.0,43.79908,-120.650284
4123.61, 2019/11/16 20:7:45.0,43.79908,-120.650284
4124.43, 2019/11/16 20:7:47.0,43.79908,-120.650284
4125.04, 2019/11/16 20:7:49.0,43.79908,-120.650284
4122.79, 2019/11/16 20:7:50.0,43.79908,-120.650284
4124.22, 2019/11/16 20:7:52.0,43.79908,-120.650284
4124.22, 2019/11/16 20:7:54.0,43.79908,-120.650284
4123.81, 2019/11/16 20:7:56.0,43.79908,-120.650284
4124.84, 2019/11/16 20:7:58.0,43.79908,-120.650284
4123.81, 2019/11/16 20:7:59.0,43.79908,-120.650284
4123.2, 2019/11/16 20:8:1.0,43.79908,-120.650284
4124.02, 2019/11/16 20:8:3.0,43.79908,-120.650284
4123.4, 2019/11/16 20:8:5.0,43.79908,-120.650284
4124.22, 2019/11/16 20:8:7.0,43.79908,-120.650284
4123.61, 2019/11/16 20:8:9.0,43.79908,-120.650284
4124.22, 2019/11/16 20:8:10.0,43.79908,-120.650284
4124.84, 2019/11/16 20:8:12.0,43.79908,-120.650284
4125.04, 2019/11/16 20:8:14.0,43.79908,-120.650284
4124.22, 2019/11/16 20:8:16.0,43.79908,-120.650284
4123.4, 2019/11/16 20:8:18.0,43.79908,-120.650284
4124.02, 2019/11/16 20:8:20.0,43.79908,-120.650284
4123.61, 2019/11/16 20:8:21.0,43.79908,-120.650284
4124.22, 2019/11/16 20:8:23.0,43.79908,-120.650284
4124.84, 2019/11/16 20:8:25.0,43.79908,-120.650284
4124.22, 2019/11/16 20:8:27.0,43.79908,-120.650284
4125.04, 2019/11/16 20:8:29.0,43.79908,-120.650284
4124.63, 2019/11/16 20:8:30.0,43.79908,-120.650284
4124.84, 2019/11/16 20:8:32.0,43.79908,-120.650284
4124.63, 2019/11/16 20:8:34.0,43.79908,-120.650284
4124.84, 2019/11/16 20:8:36.0,43.79908,-120.650284
4124.22, 2019/11/16 20:8:38.0,43.79908,-120.650284
4125.66, 2019/11/16 20:8:39.0,43.79908,-120.650284
4126.48, 2019/11/16 20:8:41.0,43.79908,-120.650284
4125.66, 2019/11/16 20:8:43.0,43.79908,-120.650284
4125.04, 2019/11/16 20:8:45.0,43.79908,-120.650284
4125.66, 2019/11/16 20:8:47.0,43.79908,-120.650284
4124.84, 2019/11/16 20:8:49.0,43.79908,-120.650284
4125.45, 2019/11/16 20:8:50.0,43.79908,-120.650284
4124.22, 2019/11/16 20:8:52.0,43.79908,-120.650284
4126.07, 2019/11/16 20:8:54.0,43.79908,-120.650284
4125.45, 2019/11/16 20:8:56.0,43.79908,-120.650284
4124.84, 2019/11/16 20:8:58.0,43.79908,-120.650284
4126.07, 2019/11/16 20:8:59.0,43.79908,-120.650284
4125.45, 2019/11/16 20:9:1.0,43.79908,-120.650284
4124.63, 2019/11/16 20:9:3.0,43.79908,-120.650284
4125.45, 2019/11/16 20:9:5.0,43.79908,-120.650284
4124.84, 2019/11/16 20:9:7.0,43.79908,-120.650284
4125.04, 2019/11/16 20:9:9.0,43.79908,-120.650284
4125.45, 2019/11/16 20:9:10.0,43.79908,-120.650284
4124.22, 2019/11/16 20:9:12.0,43.79908,-120.650284
4125.04, 2019/11/16 20:9:14.0,43.79908,-120.650284
4125.04, 2019/11/16 20:9:16.0,43.79908,-120.650284
4125.45, 2019/11/16 20:9:18.0,43.79908,-120.650284
4124.22, 2019/11/16 20:9:19.0,43.79908,-120.650284
4125.45, 2019/11/16 20:9:21.0,43.79908,-120.650284
4124.02, 2019/11/16 20:9:23.0,43.79908,-120.650284
4123.2, 2019/11/16 20:9:25.0,43.79908,-120.650284
4124.84, 2019/11/16 20:9:27.0,43.79908,-120.650284
4124.22, 2019/11/16 20:9:29.0,43.79908,-120.650284
4123.61, 2019/11/16 20:9:30.0,43.79908,-120.650284
4124.22, 2019/11/16 20:9:32.0,43.79908,-120.650284
4124.22, 2019/11/16 20:9:34.0,43.79908,-120.650284
4124.43, 2019/11/16 20:9:36.0,43.79908,-120.650284
4124.22, 2019/11/16 20:9:38.0,43.79908,-120.650284
4124.84, 2019/11/16 20:9:39.0,43.79908,-120.650284
4125.45, 2019/11/16 20:9:41.0,43.79908,-120.650284
4124.43, 2019/11/16 20:9:43.0,43.79908,-120.650284
4124.63, 2019/11/16 20:9:45.0,43.79908,-120.650284
4124.84, 2019/11/16 20:9:47.0,43.79908,-120.650284
4124.84, 2019/11/16 20:9:48.0,43.79908,-120.650284
4124.84, 2019/11/16 20:9:50.0,43.79908,-120.650284
4124.84, 2019/11/16 20:9:52.0,43.79908,-120.650284
4125.04, 2019/11/16 20:9:54.0,43.79908,-120.650284
4126.07, 2019/11/16 20:9:56.0,43.79908,-120.650284
4126.48, 2019/11/16 20:9:58.0,43.79908,-120.650284
4124.22, 2019/11/16 20:9:59.0,43.79908,-120.650284
4124.43, 2019/11/16 20:10:1.0,43.79908,-120.650284
4124.84, 2019/11/16 20:10:3.0,43.79908,-120.650284
4123.61, 2019/11/16 20:10:5.0,43.79908,-120.650284
4125.45, 2019/11/16 20:10:7.0,43.79908,-120.650284
4124.02, 2019/11/16 20:10:8.0,43.79908,-120.650284
4124.84, 2019/11/16 20:10:10.0,43.79908,-120.650284
4124.02, 2019/11/16 20:10:12.0,43.79908,-120.650284
4124.84, 2019/11/16 20:10:14.0,43.79908,-120.650284
4124.63, 2019/11/16 20:10:16.0,43.79908,-120.650284
4124.63, 2019/11/16 20:10:18.0,43.79908,-120.650284
4126.48, 2019/11/16 20:10:19.0,43.79908,-120.650284
4124.84, 2019/11/16 20:10:21.0,43.79908,-120.650284
4124.63, 2019/11/16 20:10:23.0,43.79908,-120.650284
4125.04, 2019/11/16 20:10:25.0,43.79908,-120.650284
4125.04, 2019/11/16 20:10:27.0,43.79908,-120.650284
4125.86, 2019/11/16 20:10:29.0,43.79908,-120.650284
4125.45, 2019/11/16 20:10:30.0,43.79908,-120.650284
4124.84, 2019/11/16 20:10:32.0,43.79908,-120.650284
4125.45, 2019/11/16 20:10:34.0,43.79908,-120.650284
4123.81, 2019/11/16 20:10:36.0,43.79908,-120.650284
4125.45, 2019/11/16 20:10:38.0,43.79908,-120.650284
4125.45, 2019/11/16 20:10:39.0,43.79908,-120.650284
4125.66, 2019/11/16 20:10:41.0,43.79908,-120.650284
4123.61, 2019/11/16 20:10:43.0,43.79908,-120.650284
4125.86, 2019/11/16 20:10:45.0,43.79908,-120.650284
4124.84, 2019/11/16 20:10:47.0,43.79908,-120.650284
4124.63, 2019/11/16 20:10:48.0,43.79908,-120.650284
4124.43, 2019/11/16 20:10:50.0,43.79908,-120.650284
4125.45, 2019/11/16 20:10:52.0,43.79908,-120.650284
4125.45, 2019/11/16 20:10:54.0,43.79908,-120.650284
4125.04, 2019/11/16 20:10:56.0,43.79908,-120.650284
4125.25, 2019/11/16 20:10:58.0,43.79908,-120.650284
4124.02, 2019/11/16 20:10:59.0,43.79908,-120.650284
4125.66, 2019/11/16 20:11:1.0,43.79908,-120.650284
4124.63, 2019/11/16 20:11:3.0,43.79908,-120.650284
4125.25, 2019/11/16 20:11:5.0,43.79908,-120.650284
4124.84, 2019/11/16 20:11:7.0,43.79908,-120.650284
4125.04, 2019/11/16 20:11:8.0,43.79908,-120.650284
4124.22, 2019/11/16 20:11:10.0,43.79908,-120.650284
4125.45, 2019/11/16 20:11:12.0,43.79908,-120.650284
4124.84, 2019/11/16 20:11:14.0,43.79908,-120.650284
4123.61, 2019/11/16 20:11:16.0,43.79908,-120.650284
4126.27, 2019/11/16 20:11:18.0,43.79908,-120.650284
4125.66, 2019/11/16 20:11:19.0,43.79908,-120.650284
4123.61, 2019/11/16 20:11:21.0,43.79908,-120.650284
4125.04, 2019/11/16 20:11:23.0,43.79908,-120.650284
4125.45, 2019/11/16 20:11:25.0,43.79908,-120.650284
4125.25, 2019/11/16 20:11:27.0,43.79908,-120.650284
4124.63, 2019/11/16 20:11:28.0,43.79908,-120.650284
4125.04, 2019/11/16 20:11:30.0,43.79908,-120.650284
4125.45, 2019/11/16 20:11:32.0,43.79908,-120.650284
4125.04, 2019/11/16 20:11:34.0,43.79908,-120.650284
4126.07, 2019/11/16 20:11:36.0,43.79908,-120.650284
4125.45, 2019/11/16 20:11:38.0,43.79908,-120.650284
4124.84, 2019/11/16 20:11:39.0,43.79908,-120.650284
4125.04, 2019/11/16 20:11:41.0,43.79908,-120.650284
4125.25, 2019/11/16 20:11:43.0,43.79908,-120.650284
4125.04, 2019/11/16 20:11:45.0,43.79908,-120.650284
4125.45, 2019/11/16 20:11:47.0,43.79908,-120.650284
4126.27, 2019/11/16 20:11:48.0,43.79908,-120.650284
4126.27, 2019/11/16 20:11:50.0,43.79908,-120.650284
4126.27, 2019/11/16 20:11:52.0,43.79908,-120.650284
4126.48, 2019/11/16 20:11:54.0,43.79908,-120.650284
4125.45, 2019/11/16 20:11:56.0,43.79908,-120.650284
4125.25, 2019/11/16 20:11:58.0,43.79908,-120.650284
4124.84, 2019/11/16 20:11:59.0,43.79908,-120.650284
4124.22, 2019/11/16 20:12:1.0,43.79908,-120.650284
4125.45, 2019/11/16 20:12:3.0,43.79908,-120.650284
4126.68, 2019/11/16 20:12:5.0,43.79908,-120.650284
4125.86, 2019/11/16 20:12:7.0,43.79908,-120.650284
4125.86, 2019/11/16 20:12:8.0,43.79908,-120.650284
4126.89, 2019/11/16 20:12:10.0,43.79908,-120.650284
4124.84, 2019/11/16 20:12:12.0,43.79908,-120.650284
4126.27, 2019/11/16 20:12:14.0,43.79908,-120.650284
4125.45, 2019/11/16 20:12:16.0,43.79908,-120.650284
4126.07, 2019/11/16 20:12:18.0,43.79908,-120.650284
4126.27, 2019/11/16 20:12:19.0,43.79908,-120.650284
4125.45, 2019/11/16 20:12:21.0,43.79908,-120.650284
4126.89, 2019/11/16 20:12:23.0,43.79908,-120.650284
4126.68, 2019/11/16 20:12:25.0,43.79908,-120.650284
4127.09, 2019/11/16 20:12:27.0,43.79908,-120.650284
4126.89, 2019/11/16 20:12:28.0,43.79908,-120.650284
4126.89, 2019/11/16 20:12:30.0,43.79908,-120.650284
4127.09, 2019/11/16 20:12:32.0,43.79908,-120.650284
4127.09, 2019/11/16 20:12:34.0,43.79908,-120.650284
4126.27, 2019/11/16 20:12:36.0,43.79908,-120.650284
4126.07, 2019/11/16 20:12:37.0,43.79908,-120.650284
4126.48, 2019/11/16 20:12:39.0,43.79908,-120.650284
4126.89, 2019/11/16 20:12:41.0,43.79908,-120.650284
4127.3, 2019/11/16 20:12:43.0,43.79908,-120.650284
4126.07, 2019/11/16 20:12:45.0,43.79908,-120.650284
4127.5, 2019/11/16 20:12:47.0,43.79908,-120.650284
4127.5, 2019/11/16 20:12:48.0,43.79908,-120.650284
4127.5, 2019/11/16 20:12:50.0,43.79908,-120.650284
4127.5, 2019/11/16 20:12:52.0,43.79908,-120.650284
4127.5, 2019/11/16 20:12:54.0,43.79908,-120.650284
4126.48, 2019/11/16 20:12:56.0,43.79908,-120.650284
4126.89, 2019/11/16 20:12:57.0,43.79908,-120.650284
4128.12, 2019/11/16 20:12:59.0,43.79908,-120.650284
4127.5, 2019/11/16 20:13:1.0,43.79908,-120.650284
4127.3, 2019/11/16 20:13:3.0,43.79908,-120.650284
4126.89, 2019/11/16 20:13:5.0,43.79908,-120.650284
4126.89, 2019/11/16 20:13:7.0,43.79908,-120.650284
4127.09, 2019/11/16 20:13:8.0,43.79908,-120.650284
4126.07, 2019/11/16 20:13:10.0,43.79908,-120.650284
4127.5, 2019/11/16 20:13:12.0,43.79908,-120.650284
4127.5, 2019/11/16 20:13:14.0,43.79908,-120.650284
4125.66, 2019/11/16 20:13:16.0,43.79908,-120.650284
4126.48, 2019/11/16 20:13:17.0,43.79908,-120.650284
4126.27, 2019/11/16 20:13:19.0,43.79908,-120.650284
4126.89, 2019/11/16 20:13:21.0,43.79908,-120.650284
4126.68, 2019/11/16 20:13:23.0,43.79908,-120.650284
4126.89, 2019/11/16 20:13:25.0,43.79908,-120.650284
4125.86, 2019/11/16 20:13:27.0,43.79908,-120.650284
4126.68, 2019/11/16 20:13:28.0,43.79908,-120.650284
4126.27, 2019/11/16 20:13:30.0,43.79908,-120.650284
4126.89, 2019/11/16 20:13:32.0,43.79908,-120.650284
4127.09, 2019/11/16 20:13:34.0,43.79908,-120.650284
4127.09, 2019/11/16 20:13:36.0,43.79908,-120.650284
4126.89, 2019/11/16 20:13:37.0,43.79908,-120.650284
4127.09, 2019/11/16 20:13:39.0,43.79908,-120.650284
4126.07, 2019/11/16 20:13:41.0,43.79908,-120.650284
4127.5, 2019/11/16 20:13:43.0,43.79908,-120.650284
4126.68, 2019/11/16 20:13:45.0,43.79908,-120.650284
4126.68, 2019/11/16 20:13:47.0,43.79908,-120.650284
4126.89, 2019/11/16 20:13:48.0,43.79908,-120.650284
4126.89, 2019/11/16 20:13:50.0,43.79908,-120.650284
4126.07, 2019/11/16 20:13:52.0,43.79908,-120.650284
4126.89, 2019/11/16 20:13:54.0,43.79908,-120.650284
4126.89, 2019/11/16 20:13:56.0,43.79908,-120.650284
4127.09, 2019/11/16 20:13:57.0,43.79908,-120.650284
4126.89, 2019/11/16 20:13:59.0,43.79908,-120.650284
4126.27, 2019/11/16 20:14:1.0,43.79908,-120.650284
4128.94, 2019/11/16 20:14:3.0,43.79908,-120.650284
4126.68, 2019/11/16 20:14:5.0,43.79908,-120.650284
4126.89, 2019/11/16 20:14:7.0,43.79908,-120.650284
4127.5, 2019/11/16 20:14:8.0,43.79908,-120.650284
4128.53, 2019/11/16 20:14:10.0,43.79908,-120.650284
4126.89, 2019/11/16 20:14:12.0,43.79908,-120.650284
4126.89, 2019/11/16 20:14:14.0,43.79908,-120.650284
4127.71, 2019/11/16 20:14:16.0,43.79908,-120.650284
4126.89, 2019/11/16 20:14:17.0,43.79908,-120.650284
4127.5, 2019/11/16 20:14:19.0,43.79908,-120.650284
4126.48, 2019/11/16 20:14:21.0,43.79908,-120.650284
4124.84, 2019/11/16 20:14:23.0,43.79908,-120.650284
4125.04, 2019/11/16 20:14:25.0,43.79908,-120.650284
4126.68, 2019/11/16 20:14:27.0,43.79908,-120.650284
4126.07, 2019/11/16 20:14:28.0,43.79908,-120.650284
4127.09, 2019/11/16 20:14:30.0,43.79908,-120.650284
4126.89, 2019/11/16 20:14:32.0,43.79908,-120.650284
4127.5, 2019/11/16 20:14:34.0,43.79908,-120.650284
4126.27, 2019/11/16 20:14:36.0,43.79908,-120.650284
4128.53, 2019/11/16 20:14:37.0,43.79908,-120.650284
4128.94, 2019/11/16 20:14:39.0,43.79908,-120.650284
4128.53, 2019/11/16 20:14:41.0,43.79908,-120.650284
4127.5, 2019/11/16 20:14:43.0,43.79908,-120.650284
4127.71, 2019/11/16 20:14:45.0,43.79908,-120.650284
4127.3, 2019/11/16 20:14:47.0,43.79908,-120.650284
4126.89, 2019/11/16 20:14:48.0,43.79908,-120.650284
4126.68, 2019/11/16 20:14:50.0,43.79908,-120.650284
4126.07, 2019/11/16 20:14:52.0,43.79908,-120.650284
4127.09, 2019/11/16 20:14:54.0,43.79908,-120.650284
4126.89, 2019/11/16 20:14:56.0,43.79908,-120.650284
