Alt: 4100.43,Time: 2019/11/16 18:17:0.0,Lat: 43.799084,Lon: -120.650238
Alt: 4101.25,Time: 2019/11/16 18:17:2.0,Lat: 43.799084,Lon: -120.650238
Alt: 4100.23,Time: 2019/11/16 18:17:3.0,Lat: 43.799084,Lon: -120.650238
Alt: 4100.23,Time: 2019/11/16 18:17:5.0,Lat: 43.799084,Lon: -120.650238
Alt: 4100.43,Time: 2019/11/16 18:17:7.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.23,Time: 2019/11/16 18:17:9.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.61,Time: 2019/11/16 18:17:11.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.84,Time: 2019/11/16 18:17:12.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.61,Time: 2019/11/16 18:17:14.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.43,Time: 2019/11/16 18:17:16.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.84,Time: 2019/11/16 18:17:18.0,Lat: 43.799080,Lon: -120.650238
Alt: 4102.28,Time: 2019/11/16 18:17:20.0,Lat: 43.799080,Lon: -120.650238
Alt: 4101.05,Time: 2019/11/16 18:17:22.0,Lat: 43.799080,Lon: -120.650238
Alt: 4101.25,Time: 2019/11/16 18:17:23.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.61,Time: 2019/11/16 18:17:25.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.64,Time: 2019/11/16 18:17:27.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.82,Time: 2019/11/16 18:17:29.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:17:31.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.43,Time: 2019/11/16 18:17:32.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:17:34.0,Lat: 43.799080,Lon: -120.650238
Alt: 4101.05,Time: 2019/11/16 18:17:36.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.64,Time: 2019/11/16 18:17:38.0,Lat: 43.799080,Lon: -120.650238
Alt: 4101.25,Time: 2019/11/16 18:17:40.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:17:42.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.43,Time: 2019/11/16 18:17:43.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.43,Time: 2019/11/16 18:17:45.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:17:47.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:17:49.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:17:51.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.84,Time: 2019/11/16 18:17:52.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.82,Time: 2019/11/16 18:17:54.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:17:56.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:17:58.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.82,Time: 2019/11/16 18:18:0.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:18:2.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:18:3.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.59,Time: 2019/11/16 18:18:5.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:18:7.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:18:9.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:18:11.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.59,Time: 2019/11/16 18:18:12.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.02,Time: 2019/11/16 18:18:14.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:18:16.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:18:18.0,Lat: 43.799080,Lon: -120.650238
Alt: 4097.97,Time: 2019/11/16 18:18:20.0,Lat: 43.799080,Lon: -120.650238
Alt: 4097.97,Time: 2019/11/16 18:18:21.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:18:23.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:18:25.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:18:27.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:18:29.0,Lat: 43.799080,Lon: -120.650238
Alt: 4097.36,Time: 2019/11/16 18:18:31.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:18:32.0,Lat: 43.799080,Lon: -120.650238
Alt: 4096.74,Time: 2019/11/16 18:18:34.0,Lat: 43.799080,Lon: -120.650238
Alt: 4096.74,Time: 2019/11/16 18:18:36.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.18,Time: 2019/11/16 18:18:38.0,Lat: 43.799080,Lon: -120.650238
Alt: 4097.36,Time: 2019/11/16 18:18:40.0,Lat: 43.799080,Lon: -120.650238
Alt: 4097.77,Time: 2019/11/16 18:18:41.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:18:43.0,Lat: 43.799080,Lon: -120.650238
Alt: 4097.15,Time: 2019/11/16 18:18:45.0,Lat: 43.799080,Lon: -120.650238
Alt: 4097.97,Time: 2019/11/16 18:18:47.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.18,Time: 2019/11/16 18:18:49.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:18:51.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:18:52.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.23,Time: 2019/11/16 18:18:54.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:18:56.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.61,Time: 2019/11/16 18:18:58.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.43,Time: 2019/11/16 18:19:0.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:19:1.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.23,Time: 2019/11/16 18:19:3.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:19:5.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:19:7.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:19:9.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.84,Time: 2019/11/16 18:19:11.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:19:12.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:19:14.0,Lat: 43.799080,Lon: -120.650238
Alt: 4097.97,Time: 2019/11/16 18:19:16.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:19:18.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:19:20.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.82,Time: 2019/11/16 18:19:21.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:19:23.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.64,Time: 2019/11/16 18:19:25.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.43,Time: 2019/11/16 18:19:27.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:19:29.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:19:31.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.18,Time: 2019/11/16 18:19:32.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:19:34.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:19:36.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:19:38.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:19:40.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.59,Time: 2019/11/16 18:19:41.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.82,Time: 2019/11/16 18:19:43.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:19:45.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:19:47.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:19:49.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:19:51.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:19:52.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:19:54.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.59,Time: 2019/11/16 18:19:56.0,Lat: 43.799080,Lon: -120.650238
Alt: 4097.77,Time: 2019/11/16 18:19:58.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:20:0.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:20:1.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.59,Time: 2019/11/16 18:20:3.0,Lat: 43.799080,Lon: -120.650238
Alt: 4097.77,Time: 2019/11/16 18:20:5.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:20:7.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:20:9.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:20:11.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:20:12.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.61,Time: 2019/11/16 18:20:14.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:20:16.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.59,Time: 2019/11/16 18:20:18.0,Lat: 43.799080,Lon: -120.650238
Alt: 4096.95,Time: 2019/11/16 18:20:20.0,Lat: 43.799080,Lon: -120.650238
Alt: 4099.61,Time: 2019/11/16 18:20:21.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:20:23.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:20:25.0,Lat: 43.799080,Lon: -120.650238
Alt: 4100.02,Time: 2019/11/16 18:20:27.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:20:29.0,Lat: 43.799080,Lon: -120.650238
Alt: 4097.77,Time: 2019/11/16 18:20:30.0,Lat: 43.799080,Lon: -120.650238
Alt: 4097.15,Time: 2019/11/16 18:20:32.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.59,Time: 2019/11/16 18:20:34.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.59,Time: 2019/11/16 18:20:36.0,Lat: 43.799080,Lon: -120.650238
Alt: 4098.18,Time: 2019/11/16 18:20:38.0,Lat: 43.799076,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:20:40.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:20:41.0,Lat: 43.799076,Lon: -120.650238
Alt: 4097.77,Time: 2019/11/16 18:20:43.0,Lat: 43.799076,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:20:45.0,Lat: 43.799076,Lon: -120.650238
Alt: 4097.77,Time: 2019/11/16 18:20:47.0,Lat: 43.799076,Lon: -120.650238
Alt: 4097.36,Time: 2019/11/16 18:20:49.0,Lat: 43.799076,Lon: -120.650238
Alt: 4096.95,Time: 2019/11/16 18:20:50.0,Lat: 43.799076,Lon: -120.650238
Alt: 4097.97,Time: 2019/11/16 18:20:52.0,Lat: 43.799076,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:20:54.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:20:56.0,Lat: 43.799076,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:20:58.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:21:0.0,Lat: 43.799076,Lon: -120.650238
Alt: 4096.95,Time: 2019/11/16 18:21:1.0,Lat: 43.799076,Lon: -120.650238
Alt: 4097.15,Time: 2019/11/16 18:21:3.0,Lat: 43.799076,Lon: -120.650238
Alt: 4096.95,Time: 2019/11/16 18:21:5.0,Lat: 43.799076,Lon: -120.650238
Alt: 4096.33,Time: 2019/11/16 18:21:7.0,Lat: 43.799076,Lon: -120.650238
Alt: 4096.95,Time: 2019/11/16 18:21:9.0,Lat: 43.799076,Lon: -120.650238
Alt: 4096.95,Time: 2019/11/16 18:21:11.0,Lat: 43.799076,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:21:12.0,Lat: 43.799076,Lon: -120.650238
Alt: 4096.54,Time: 2019/11/16 18:21:14.0,Lat: 43.799076,Lon: -120.650238
Alt: 4096.54,Time: 2019/11/16 18:21:16.0,Lat: 43.799076,Lon: -120.650238
Alt: 4096.74,Time: 2019/11/16 18:21:18.0,Lat: 43.799076,Lon: -120.650238
Alt: 4098.18,Time: 2019/11/16 18:21:20.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.00,Time: 2019/11/16 18:21:21.0,Lat: 43.799076,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:21:23.0,Lat: 43.799076,Lon: -120.650238
Alt: 4098.59,Time: 2019/11/16 18:21:25.0,Lat: 43.799076,Lon: -120.650238
Alt: 4096.95,Time: 2019/11/16 18:21:27.0,Lat: 43.799076,Lon: -120.650238
Alt: 4098.38,Time: 2019/11/16 18:21:29.0,Lat: 43.799076,Lon: -120.650238
Alt: 4098.79,Time: 2019/11/16 18:21:30.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.82,Time: 2019/11/16 18:21:32.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.82,Time: 2019/11/16 18:21:34.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.82,Time: 2019/11/16 18:21:36.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.61,Time: 2019/11/16 18:21:38.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:21:40.0,Lat: 43.799076,Lon: -120.650238
Alt: 4100.84,Time: 2019/11/16 18:21:41.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.82,Time: 2019/11/16 18:21:43.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:21:45.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.41,Time: 2019/11/16 18:21:47.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.20,Time: 2019/11/16 18:21:49.0,Lat: 43.799076,Lon: -120.650238
Alt: 4100.23,Time: 2019/11/16 18:21:50.0,Lat: 43.799076,Lon: -120.650238
Alt: 4100.23,Time: 2019/11/16 18:21:52.0,Lat: 43.799076,Lon: -120.650238
Alt: 4099.82,Time: 2019/11/16 18:21:54.0,Lat: 43.799076,Lon: -120.650238
Alt: 4102.90,Time: 2019/11/16 18:21:56.0,Lat: 43.799076,Lon: -120.650238
Alt: 4101.05,Time: 2019/11/16 18:21:58.0,Lat: 43.799076,Lon: -120.650238
Alt: 4100.02,Time: 2019/11/16 18:22:0.0,Lat: 43.799076,Lon: -120.650238
Alt: 4101.25,Time: 2019/11/16 18:22:1.0,Lat: 43.799076,Lon: -120.650238
Alt: 4101.46,Time: 2019/11/16 18:22:3.0,Lat: 43.799076,Lon: -120.650238
Alt: 4100.64,Time: 2019/11/16 18:22:5.0,Lat: 43.799076,Lon: -120.650246
Alt: 4101.46,Time: 2019/11/16 18:22:7.0,Lat: 43.799076,Lon: -120.650246
Alt: 4100.84,Time: 2019/11/16 18:22:9.0,Lat: 43.799076,Lon: -120.650246
Alt: 4102.69,Time: 2019/11/16 18:22:10.0,Lat: 43.799076,Lon: -120.650246
Alt: 4102.08,Time: 2019/11/16 18:22:12.0,Lat: 43.799076,Lon: -120.650246
Alt: 4102.49,Time: 2019/11/16 18:22:14.0,Lat: 43.799076,Lon: -120.650246
Alt: 4102.90,Time: 2019/11/16 18:22:16.0,Lat: 43.799076,Lon: -120.650246
Alt: 4101.46,Time: 2019/11/16 18:22:18.0,Lat: 43.799076,Lon: -120.650246
Alt: 4101.87,Time: 2019/11/16 18:22:19.0,Lat: 43.799076,Lon: -120.650246
Alt: 4102.90,Time: 2019/11/16 18:22:21.0,Lat: 43.799076,Lon: -120.650246
Alt: 4102.49,Time: 2019/11/16 18:22:23.0,Lat: 43.799076,Lon: -120.650246
Alt: 4103.31,Time: 2019/11/16 18:22:25.0,Lat: 43.799076,Lon: -120.650246
Alt: 4103.51,Time: 2019/11/16 18:22:27.0,Lat: 43.799076,Lon: -120.650246
